Date,District,cumm_rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
2018-09-24,Warangal,6.0,26.1,37.0,76.2,100.0,0.0,22.4
2018-09-25,Warangal,0.3,25.4,36.2,85.5,100.0,0.0,17.8
2018-09-26,Warangal,19.0,27.1,36.1,75.1,100.0,0.0,26.6
2018-09-27,Warangal,27.0,24.8,35.8,84.6,100.0,0.0,23.8
2018-09-28,Warangal,0.5,27.2,36.5,74.2,100.0,0.0,17.5
2018-09-29,Warangal,17.8,26.2,36.5,78.6,100.0,0.0,17.9
2018-09-30,Warangal,20.8,27.2,36.9,76.2,100.0,0.8,17.9
2018-10-01,Warangal,5.0,27.2,36.8,65.0,100.0,0.0,16.5
2018-10-02,Warangal,31.0,27.2,36.4,76.5,100.0,0.0,17.4
2018-10-03,Warangal,16.8,26.9,37.0,70.5,100.0,0.0,14.6
2018-10-04,Warangal,8.5,27.2,37.0,74.3,99.9,0.0,14.7
2018-10-05,Warangal,1.0,23.6,36.4,68.3,100.0,0.0,16.7
2018-10-06,Warangal,0.5,24.6,36.2,59.8,100.0,0.0,16.0
2018-10-07,Warangal,1.0,25.7,36.7,57.7,100.0,0.0,19.2
2018-10-08,Warangal,0.0,25.5,37.0,55.1,100.0,0.0,20.0
2018-10-09,Warangal,0.0,25.4,36.7,50.9,100.0,0.0,24.7
2018-10-10,Warangal,0.0,25.3,37.0,51.4,100.0,2.1,21.5
2018-10-11,Warangal,0.0,24.9,35.9,56.4,100.0,6.2,35.7
2018-10-12,Warangal,0.0,27.2,35.3,57.8,96.3,1.5,36.8
2018-10-13,Warangal,0.0,24.0,35.7,65.9,100.0,0.0,26.0
2018-10-14,Warangal,0.0,24.6,36.8,53.9,100.0,0.0,19.2
2018-10-15,Warangal,0.8,25.6,35.9,62.1,100.0,0.0,23.2
2018-10-16,Warangal,4.8,25.7,35.9,67.3,100.0,0.0,19.2
2018-10-17,Warangal,3.5,27.2,36.4,63.1,100.0,0.0,19.2
2018-10-18,Warangal,5.0,25.6,36.2,67.5,100.0,0.0,14.8
2018-10-19,Warangal,0.0,22.8,36.1,59.3,100.0,0.0,19.5
2018-10-20,Warangal,0.0,24.6,36.2,58.4,100.0,0.0,18.9
2018-10-21,Warangal,0.0,25.6,36.4,52.8,100.0,0.0,15.6
2018-10-22,Warangal,0.0,24.6,36.5,55.5,100.0,0.0,18.6
2018-10-23,Warangal,0.0,24.6,36.7,54.3,100.0,0.0,18.1
2018-10-24,Warangal,0.0,27.2,36.7,57.8,100.0,0.0,18.1
2018-10-25,Warangal,0.0,24.4,35.8,67.4,100.0,0.0,18.9
