Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,30-Oct-20,0,22.6,33.8,50.6,98.3,0,0.3
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,31-Oct-20,0,20.6,33.4,55.3,100,0,0.9
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,1-Nov-20,0,19.4,32.9,50.6,98.7,0,0.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,2-Nov-20,0,20.1,33.6,48.9,97.4,0,1.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,3-Nov-20,0,22.3,34,59.9,89.8,0,2.3
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,4-Nov-20,0,19.7,33.7,58.4,90.3,0,0.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,5-Nov-20,0,17.6,30.9,44.1,79.7,0,4.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,6-Nov-20,0,18.7,32.7,44.5,96.6,0,2.5
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,7-Nov-20,0,21,32.9,61.9,89.3,0,2.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,8-Nov-20,0,16,33.3,51.8,94.9,0,0.3
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,9-Nov-20,0,14.5,32.2,42,100,0,0.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,10-Nov-20,0,13.8,31,37.4,100,0,2.2
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,11-Nov-20,0,14.9,31.1,39.9,100,0,3.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,12-Nov-20,0,22.3,32.7,49.5,90.7,0,1.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,13-Nov-20,0,22.6,32.6,64.5,98.4,0,0.7
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,14-Nov-20,0,20.6,34.6,53.2,100,0,0.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,15-Nov-20,0,20.2,34.4,53.3,98.9,0,4.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,16-Nov-20,0,21.1,35.5,55.4,85.7,0,4.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,17-Nov-20,0,20,34.6,47,89,0,4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,18-Nov-20,0,20.6,34,54.7,97.9,0,0.7
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,19-Nov-20,0,21.7,32.4,63.9,98.8,0,5.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,20-Nov-20,0,21.5,34,59.4,100,0,4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,21-Nov-20,0,20.7,34.5,52.3,96.9,0,2.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,22-Nov-20,0,21.6,35.2,51.1,98.4,0,0.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,23-Nov-20,0,16.6,33.5,61.9,100,0,1.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,24-Nov-20,0,15.8,32.4,48.3,100,0,0.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,25-Nov-20,0,15.8,30.7,39.9,98.9,0,1.5
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,26-Nov-20,0,22,32,48.3,86.4,0,0.2
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,27-Nov-20,1.6,18.6,27.5,68.7,98.4,0,4.3
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,28-Nov-20,1.6,19.1,24.3,81.2,99.7,0,2
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,29-Nov-20,0,21.8,29,62.9,96.4,0,0.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,30-Nov-20,0,21.8,33.6,55.3,90.7,0,1.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,1-Dec-20,0,17.6,33,51.2,100,0,10
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,2-Dec-20,0,16.4,33.1,47.8,100,0,0.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,3-Dec-20,0,14.6,31.4,46,100,0,1.3
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,4-Dec-20,0,15.3,31.8,48.9,100,0,4.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,5-Dec-20,0,13.3,32.8,39.7,100,0,0.5
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,6-Dec-20,0,13.3,32.4,34.3,100,0,0.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,7-Dec-20,0,14.6,32.5,38.6,100,0,3.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,8-Dec-20,0,14.7,32,43.2,100,0,1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,9-Dec-20,0,14.9,33,39.7,100,0,0.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,10-Dec-20,0,15.2,32.5,43.2,100,0,3.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,11-Dec-20,0,17.8,32.9,46,99.2,0,3.4
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,12-Dec-20,0,17,32.9,38,100,0,2.3
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,13-Dec-20,0,18,32.3,52.8,100,0,1.7
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,14-Dec-20,0,18,32.6,54.3,100,0,0.2
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,15-Dec-20,0,16.6,31.2,52.3,96.9,0,4.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,16-Dec-20,0,18.3,31.7,51.8,100,0,2.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,17-Dec-20,0,18.1,32.5,58.9,100,0,1.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,18-Dec-20,0,16.8,31.2,61.4,100,0,2.5
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,19-Dec-20,0,15.1,31,47.4,100,0,0.2
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,20-Dec-20,0,14.9,31,45.1,97.4,0,2.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,21-Dec-20,0,10.4,29.9,31.6,100,0,1.7
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,22-Dec-20,0,10.7,30.4,25.5,100,0,1.6
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,23-Dec-20,0,10.7,30.8,26.8,100,0,0.9
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,24-Dec-20,0,13.5,30.6,38.8,98.1,0,0.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,25-Dec-20,0,14.4,29.5,45.4,96.1,0,6.2
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,26-Dec-20,0,12.9,29.7,53.9,95.6,0,0.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,27-Dec-20,0,12.7,29.7,40.8,95.8,0,5.8
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,28-Dec-20,0,12.8,31.4,32.9,99.2,0,0.9
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,29-Dec-20,0,15.6,32,43.2,85.2,0,8.1
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,30-Dec-20,0,14.6,32.3,42.6,99.4,0,0.7
8,10,Jayashankar-Bhupalpally,Ghanapur_Mulug,31-Dec-20,0,16.5,30.5,53.4,99.4,0,0.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,1-Oct-20,0,24.4,33.4,70.6,93.2,0,6.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,2-Oct-20,0,25.5,31.7,70.6,94.4,0,7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,3-Oct-20,0,26.3,33.8,65.9,94,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,4-Oct-20,0,22.4,34.2,58.6,91.3,0,2.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,5-Oct-20,0,22.4,33.9,59.6,90.3,0,0.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,6-Oct-20,0,25.1,32.8,60.1,91.3,0,7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,7-Oct-20,0,25.8,32.8,67.8,90.3,0,3.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,8-Oct-20,6.8,23.4,28.3,82.3,94.6,0,7.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,9-Oct-20,0,25.1,31.3,69.2,95.9,0,4.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,10-Oct-20,0,26.2,34.4,66,95.4,0,3.7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,11-Oct-20,10.1,23.8,32.6,71.9,95.6,0,5.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,12-Oct-20,13.7,23.4,33.3,67.4,95.6,0,3.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,13-Oct-20,7.7,22.4,31,73.8,95.1,0,2.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,14-Oct-20,4.7,24.7,27,86.2,94.6,0,10
8,11,Jayashankar-Bhupalpally,Bhupalpalle,15-Oct-20,0,24.4,31.5,71.5,93.6,0,6.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,16-Oct-20,1.1,24.7,31.2,73.3,95.1,0,0.7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,17-Oct-20,1.4,24.6,32.1,72.9,94.6,0,3.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,18-Oct-20,0,24.9,34.2,66,94.9,0,3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,19-Oct-20,1.3,22.4,34.1,64,93.6,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,20-Oct-20,0,24.2,32.9,69.6,93.2,0,1.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,21-Oct-20,17.4,22.4,32.8,69.2,96.1,0,2.8
8,11,Jayashankar-Bhupalpally,Bhupalpalle,22-Oct-20,0,23.8,32.6,69.6,100,0,3.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,23-Oct-20,0,22.2,33.1,64,93.6,0,5.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,24-Oct-20,0,22,32.7,61.1,95.6,0,1.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,25-Oct-20,0,22.6,33.8,54.3,96.1,0,4.7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,26-Oct-20,0,22.3,34.7,53.3,95.6,0,1.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,27-Oct-20,0,21.1,33.6,48,94.1,0,5.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,28-Oct-20,0,20.6,33.5,44.3,95.3,0,2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,29-Oct-20,0,21.2,34.1,41.3,93.3,0,1.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,30-Oct-20,0,22.5,32.4,54.8,91.4,0,3.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,31-Oct-20,0,21.4,31.7,58.2,92.8,0,3.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,1-Nov-20,0,20.1,31.9,55.8,86.9,0,2.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,2-Nov-20,0,21.1,32.7,46.3,85.1,0,2.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,3-Nov-20,0,22.3,32.7,62.5,86.8,0,4.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,4-Nov-20,0,20,32.3,60.6,98.1,0,4.8
8,11,Jayashankar-Bhupalpally,Bhupalpalle,5-Nov-20,0,17.1,30.7,45,85.4,0,3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,6-Nov-20,0,19.4,31.8,44.9,78.7,0,0.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,7-Nov-20,0,21.2,31.6,62.5,82.7,0,0.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,8-Nov-20,0,16.9,32.2,54.3,81.4,0,0.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,9-Nov-20,0,15.2,30.6,45.5,99.9,0,3.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,10-Nov-20,0,14.5,29.9,43.9,87.4,0,5.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,11-Nov-20,0,15.9,30,42.2,91,0,1.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,12-Nov-20,0,22.5,31.7,53.3,81.3,0,4.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,13-Nov-20,2.2,22.9,32.1,62.1,95.1,0,1.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,14-Nov-20,0,20.8,33,58.7,88.7,0,2.8
8,11,Jayashankar-Bhupalpally,Bhupalpalle,15-Nov-20,0,19.7,34.1,53.8,89.2,0,5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,16-Nov-20,0,21,33.6,52.8,89.9,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,17-Nov-20,0,19.8,34.3,52.8,86.9,0,0.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,18-Nov-20,0,20.8,33.1,58.7,88.1,0,0.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,19-Nov-20,0,22.3,32.3,61.6,83.2,0,5.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,20-Nov-20,0,22.6,33,60.6,90.1,0,1.8
8,11,Jayashankar-Bhupalpally,Bhupalpalle,21-Nov-20,0,21.5,35.2,51.8,84.7,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,22-Nov-20,0,21.7,35.2,56.2,92.8,0,0.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,23-Nov-20,0,17.8,31.5,64.5,87.6,0,1.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,24-Nov-20,0,17,30.9,55.8,89,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,25-Nov-20,0,17,29.2,50.4,91.7,0,1.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,26-Nov-20,0,21.8,30,56.3,76.2,0,0.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,27-Nov-20,0.6,19.2,26.2,69.4,89.6,0,0.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,28-Nov-20,1.2,19.4,22.9,76.6,90.5,0,2.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,29-Nov-20,0.9,22.1,28.6,65.3,87.2,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,30-Nov-20,0,21.8,32.9,51,93.9,0,3.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,1-Dec-20,0,18.1,32.3,48.3,100,0,5.8
8,11,Jayashankar-Bhupalpally,Bhupalpalle,2-Dec-20,0,17,31.9,44.8,94.1,0,3.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,3-Dec-20,0,15.4,30.1,49.3,94.8,0,0.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,4-Dec-20,0,15.9,30,53.4,92.6,0,0.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,5-Dec-20,0,14.2,30.7,40.1,92.3,0,0.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,6-Dec-20,0,14.2,31.6,33.4,92.3,0,0.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,7-Dec-20,0,15.4,31.3,44.4,93.3,0,2.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,8-Dec-20,0,15.8,31.4,47.5,94.8,0,2.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,9-Dec-20,0,15.8,32.1,49.2,94.3,0,2.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,10-Dec-20,0,16.2,32.4,44.8,94.8,0,1.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,11-Dec-20,0,18,31.7,51.9,90.3,0,2.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,12-Dec-20,0,17.8,32.4,46.4,93.5,0,2.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,13-Dec-20,0,18.1,30.9,56.8,95,0,3.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,14-Dec-20,0,18.1,31.4,59.1,94.1,0,1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,15-Dec-20,0,16.9,31.7,52.9,89.6,0,5.4
8,11,Jayashankar-Bhupalpally,Bhupalpalle,16-Dec-20,0,18.5,31.3,54.8,95.3,0,7.1
8,11,Jayashankar-Bhupalpally,Bhupalpalle,17-Dec-20,0,18.7,30.8,63.5,95.3,0,7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,18-Dec-20,0,18.4,30.1,64,94.5,0,0.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,19-Dec-20,0,15.8,30.5,50.9,93.3,0,0.5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,20-Dec-20,0,16.1,30.1,48.8,87,0,2.7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,21-Dec-20,0,13.1,28.9,30.2,99,0,4.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,22-Dec-20,0,10.7,29.7,26.3,93.8,0,3.9
8,11,Jayashankar-Bhupalpally,Bhupalpalle,23-Dec-20,0,11.5,30.1,28.2,92.1,0,5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,24-Dec-20,0,13.3,30.2,43.9,92.6,0,4.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,25-Dec-20,0,14.3,30.5,46,95.3,0,5.3
8,11,Jayashankar-Bhupalpally,Bhupalpalle,26-Dec-20,0,13.1,30.1,55.8,95,0,6.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,27-Dec-20,0,12.9,30.1,46.6,95.3,0,5.6
8,11,Jayashankar-Bhupalpally,Bhupalpalle,28-Dec-20,0,13.7,30.3,30.7,100,0,5
8,11,Jayashankar-Bhupalpally,Bhupalpalle,29-Dec-20,0,15.8,31.9,40.4,100,0,7.7
8,11,Jayashankar-Bhupalpally,Bhupalpalle,30-Dec-20,0,15.3,31.4,41,100,0,6.2
8,11,Jayashankar-Bhupalpally,Bhupalpalle,31-Dec-20,0,17.1,30,58.2,100,0,3.8
9,1,Bhadradri-Kothagudem,Karakagudem,1-Oct-20,1.3,22.9,31.3,80.3,99.7,0,2.1
9,1,Bhadradri-Kothagudem,Karakagudem,2-Oct-20,0,24.8,32.4,77.1,99.2,0,12.2
9,1,Bhadradri-Kothagudem,Karakagudem,3-Oct-20,0,26.1,33.8,80.5,99.9,0,13.9
9,1,Bhadradri-Kothagudem,Karakagudem,4-Oct-20,0,25.5,35.2,72.9,98.8,0,11.6
9,1,Bhadradri-Kothagudem,Karakagudem,5-Oct-20,0,24.5,33,73,100,0,12.3
9,1,Bhadradri-Kothagudem,Karakagudem,6-Oct-20,0,24.9,33.1,74.1,99.4,0.2,8.6
9,1,Bhadradri-Kothagudem,Karakagudem,7-Oct-20,32,25.7,33.6,72.5,100,0,11.8
9,1,Bhadradri-Kothagudem,Karakagudem,8-Oct-20,0,24.8,33.6,76.8,99.1,0,9.4
9,1,Bhadradri-Kothagudem,Karakagudem,9-Oct-20,21.8,24.3,35.5,71,100,0,1
9,1,Bhadradri-Kothagudem,Karakagudem,10-Oct-20,0,25.4,35.4,69.5,96.1,0,0.9
9,1,Bhadradri-Kothagudem,Karakagudem,11-Oct-20,67.8,22.9,32.4,72.4,97.1,0,2
9,1,Bhadradri-Kothagudem,Karakagudem,12-Oct-20,3.8,25.1,31.9,75.2,97.3,0,0.5
9,1,Bhadradri-Kothagudem,Karakagudem,13-Oct-20,21.3,24.9,31.9,74.9,96.9,0,4.2
9,1,Bhadradri-Kothagudem,Karakagudem,14-Oct-20,16.8,25.1,28.5,87.6,96.4,0,4.6
9,1,Bhadradri-Kothagudem,Karakagudem,15-Oct-20,0,24.8,30.9,77,97.1,0,1.3
9,1,Bhadradri-Kothagudem,Karakagudem,16-Oct-20,14.5,24.8,29.1,79.5,97.6,0,1.5
9,1,Bhadradri-Kothagudem,Karakagudem,17-Oct-20,2.3,24.9,33.2,78.6,97.3,0,0.3
9,1,Bhadradri-Kothagudem,Karakagudem,18-Oct-20,0,24.9,32.7,72.6,97.1,0,0.4
9,1,Bhadradri-Kothagudem,Karakagudem,19-Oct-20,12.3,23.5,34.4,79.9,97.9,0,1
9,1,Bhadradri-Kothagudem,Karakagudem,20-Oct-20,26.5,24.1,33.9,80.8,98,0,2.9
9,1,Bhadradri-Kothagudem,Karakagudem,21-Oct-20,14,23.9,32.9,83.3,98.3,0,0.4
9,1,Bhadradri-Kothagudem,Karakagudem,22-Oct-20,0,23.2,33.7,84.8,98.4,0,2.5
9,1,Bhadradri-Kothagudem,Karakagudem,23-Oct-20,0,22.7,33.2,87.5,97.8,0,0.2
9,1,Bhadradri-Kothagudem,Karakagudem,24-Oct-20,0,22.2,33.2,84.9,98.1,0,7.6
9,1,Bhadradri-Kothagudem,Karakagudem,25-Oct-20,0,22.4,35.5,47.7,100,0,3.8
9,1,Bhadradri-Kothagudem,Karakagudem,26-Oct-20,0,21.7,35.9,81.2,100,0,5.4
9,1,Bhadradri-Kothagudem,Karakagudem,27-Oct-20,0,20.6,35.3,46.6,99.3,0.1,7.2
9,1,Bhadradri-Kothagudem,Karakagudem,28-Oct-20,0,20.3,35,41.6,100,0,8.5
9,1,Bhadradri-Kothagudem,Karakagudem,29-Oct-20,0,22.1,34.3,36.2,100,0,8
9,1,Bhadradri-Kothagudem,Karakagudem,30-Oct-20,0,21.1,34.3,39.4,100,0,5.9
9,1,Bhadradri-Kothagudem,Karakagudem,31-Oct-20,0,20.2,33.6,33.9,100,0,8.8
9,1,Bhadradri-Kothagudem,Karakagudem,1-Nov-20,0,19.9,33.1,39.7,100,0,10
9,1,Bhadradri-Kothagudem,Karakagudem,2-Nov-20,0,20.3,35,41.6,100,0,4.6
9,1,Bhadradri-Kothagudem,Karakagudem,3-Nov-20,0,22.1,35.4,44.9,100,0.1,6.7
9,1,Bhadradri-Kothagudem,Karakagudem,4-Nov-20,0,21.7,34.2,50.9,94.3,0,0.2
9,1,Bhadradri-Kothagudem,Karakagudem,5-Nov-20,0,18.5,29.4,67.4,90.1,0.4,9.6
9,1,Bhadradri-Kothagudem,Karakagudem,6-Nov-20,0,21.7,33.5,61.4,96.1,0,0.7
9,1,Bhadradri-Kothagudem,Karakagudem,7-Nov-20,0,21.4,32.2,76.3,96.7,0,4.8
9,1,Bhadradri-Kothagudem,Karakagudem,8-Nov-20,0,17.2,33.6,57.8,94.2,0,0.2
9,1,Bhadradri-Kothagudem,Karakagudem,9-Nov-20,0,15,32.5,34.2,100,0,10.2
9,1,Bhadradri-Kothagudem,Karakagudem,10-Nov-20,0,14.4,31.1,25.8,100,0,6.8
9,1,Bhadradri-Kothagudem,Karakagudem,11-Nov-20,0,15.9,32.5,31,100,0,6.6
9,1,Bhadradri-Kothagudem,Karakagudem,12-Nov-20,0,21.4,33.7,59.6,86.8,0.1,11.4
9,1,Bhadradri-Kothagudem,Karakagudem,13-Nov-20,0,22.3,33.7,47.1,100,0,10.1
9,1,Bhadradri-Kothagudem,Karakagudem,14-Nov-20,0,20.2,35.2,36.2,100,0,6.8
9,1,Bhadradri-Kothagudem,Karakagudem,15-Nov-20,0,19.6,34.5,38.9,100,0,6.4
9,1,Bhadradri-Kothagudem,Karakagudem,16-Nov-20,0,22.4,34.7,35.6,100,0,5.4
9,1,Bhadradri-Kothagudem,Karakagudem,17-Nov-20,0,19.1,35.8,29.3,94.8,0,0.2
9,1,Bhadradri-Kothagudem,Karakagudem,18-Nov-20,0,18.9,34.6,41.1,96.7,0,7.9
9,1,Bhadradri-Kothagudem,Karakagudem,19-Nov-20,0,20.9,33.6,36.2,100,0,8.6
9,1,Bhadradri-Kothagudem,Karakagudem,20-Nov-20,0,20.7,34.4,39.4,99,0,9.1
9,1,Bhadradri-Kothagudem,Karakagudem,21-Nov-20,0,20.3,34.9,39.1,98.9,0.1,8.2
9,1,Bhadradri-Kothagudem,Karakagudem,22-Nov-20,0,21,31.3,65.1,80.7,0.7,1.2
9,1,Bhadradri-Kothagudem,Karakagudem,23-Nov-20,0,19,34.2,46.8,98.8,0,7.8
9,1,Bhadradri-Kothagudem,Karakagudem,24-Nov-20,0,18.2,32.5,45.6,98.6,0.3,5.1
9,1,Bhadradri-Kothagudem,Karakagudem,25-Nov-20,0,16.8,30.5,47.8,95.4,0,0.2
9,1,Bhadradri-Kothagudem,Karakagudem,26-Nov-20,0,22.5,32.4,40.1,94.6,0.4,9.2
9,1,Bhadradri-Kothagudem,Karakagudem,27-Nov-20,0,21.1,27.2,68,98.6,0,4.4
9,1,Bhadradri-Kothagudem,Karakagudem,28-Nov-20,9.2,20.3,23.1,89,97.6,0,8.1
9,1,Bhadradri-Kothagudem,Karakagudem,29-Nov-20,0,22.3,30.4,53.2,98.4,0,8.2
9,1,Bhadradri-Kothagudem,Karakagudem,30-Nov-20,0,20.3,33.9,41.5,96.5,0,9.4
9,1,Bhadradri-Kothagudem,Karakagudem,1-Dec-20,0,17.9,33.7,42.5,93.3,0,6.3
9,1,Bhadradri-Kothagudem,Karakagudem,2-Dec-20,0,16.8,32.5,39.6,98.8,0.1,6.7
9,1,Bhadradri-Kothagudem,Karakagudem,3-Dec-20,0,15.6,33.1,35.7,97.9,0.1,7.9
